,team_id,name,rating,wins,losses,last_match_time,tag,name2
2111277,2111277,Praviy sektor(Slava Ukraini),968.7360000000001,0,2,1586088892,PSSU,_
2149107,2149107,[.ZoNa.ZeRo.],968.7360000000001,0,2,1434234414,[Z.z],_
2194568,2194568,Team Umaru,968.7360000000001,0,2,1440882656,UMR,_
2199206,2199206,Stepashka Gaming,968.7360000000001,0,2,1433897591,SG,_
2266992,2266992,ABSOLUT X,968.7360000000001,0,2,1447899402,ABSOLUTX,_
2335252,2335252,MonteroGaming,968.7360000000001,0,2,1438134837,MoG,_
2356700,2356700,New Fresh Team,968.7360000000001,0,2,1432661727,TMT,_
2384037,2384037,Agnee,968.7360000000001,0,2,1467643381,AGN,_
2463252,2463252,Death Rebellion,968.7360000000001,0,2,1453731301,Dr,_
2621376,2621376,SCRUMPTIOUS,968.7360000000001,0,2,1472300288,SCRMP,_
2648840,2648840,SPARTANUZ,968.7360000000001,0,2,1483653671,sPS,_
2733043,2733043,Victory Seekers,968.7360000000001,0,2,1467804609,VS,_
2822304,2822304,Team Arcsaber,968.7360000000001,0,2,1471357044,Arcsaber,_
2850065,2850065,'Mad Scientists',968.7360000000001,0,2,1471097006,_,_
2891708,2891708,MegaNoobs,968.7360000000001,0,2,1470843110,MGN,_
2893953,2893953,Russian Mafia Gaming,968.7360000000001,0,2,1467817305,_,_
2900284,2900284,GZ E-SPORT,968.7360000000001,0,2,1509369009,GZ,_
2913409,2913409,silent killers,968.7360000000001,0,2,1471011600,sK,_
2929788,2929788,OverPower Gaming,968.7360000000001,0,2,1472299125,[OP].G,_
3153823,3153823,PasukanKolorKendor,968.7360000000001,0,2,1547903622,PKK,_
3265020,3265020,Silence,968.7360000000001,0,2,1472300650,Silence,_
3319358,3319358,Journey.Surabaya,968.7360000000001,0,2,1481636474,Journey,_
3321841,3321841,Peler Gaming,968.7360000000001,0,2,1553082963,PELERDOTO,_
3622412,3622412,Gorengan Gaming,968.7360000000001,0,2,1543063827,Gorengan,_
4182496,4182496,Team of kindo4ki,968.7360000000001,0,2,1576412549,KIND,_
4224124,4224124,SCADS!,968.7360000000001,0,2,1553344994,SC,_
4251901,4251901,LA GRAN SANGRE PUTO,968.7360000000001,0,2,1492982124,_,_
4426695,4426695,/LastDay/,968.7360000000001,0,2,1555851771,LD,_
4652347,4652347,ZEAL ID,968.7360000000001,0,2,1509373381,ZID,_
5019732,5019732,_,968.7360000000001,0,2,1569514227,_,_
5173711,5173711,MinHwa,968.7360000000001,0,2,1557580044,Hwm,_
5184150,5184150,Weebs,968.7360000000001,0,2,1540557164,Weebshit,_
5226412,5226412,LoveYouLoveMe,968.7360000000001,0,2,1562414916,LoveIT,_
5256108,5256108,Digital Sins,968.7360000000001,0,2,1567172075,DS,_
5256617,5256617,ORDINARY PEOPLE,968.7360000000001,0,2,1563452892,_,_
5591114,5591114,Team Pateu,968.7360000000001,0,2,1526404212,PATEU,_
5867289,5867289,CLOWN,968.7360000000001,0,2,1543061617,Cl,_
5894565,5894565,Nash Vlaad Idealen,968.7360000000001,0,2,1550497911,NaVI,_
5969875,5969875,HARIMAU INDO,968.7360000000001,0,2,1540116413,HI,_
6048488,6048488,Yook Gaming,968.7360000000001,0,2,1569689745,YG,_
6122296,6122296,GnP,968.7360000000001,0,2,1566049262,_,_
6267992,6267992,GRIMM,968.7360000000001,0,2,1539167784,GRIMM,_
6306993,6306993,Scastlivaya Morfuwa,968.7360000000001,0,2,1552144118,Morfuwa,_
6435177,6435177,NOSLEEP!,968.7360000000001,0,2,1544875954,NS!,_
6435864,6435864,strikers,968.7360000000001,0,2,1541831903,strikers,_
6492115,6492115,RisingDoterS ,968.7360000000001,0,2,1544962106,RD,_
6659883,6659883,Tigers,968.7360000000001,0,2,1568814565,_,_
6684524,6684524,Крысиславы,968.7360000000001,0,2,1554033415,POS123,_
6709505,6709505,Team.Rats,968.7360000000001,0,2,1566129675,TR,_
6740514,6740514,Risen Knight,968.7360000000001,0,2,1550405824,RK,_
6763556,6763556,InvalidGaming,968.7360000000001,0,2,1549188770,[IG],_
6822167,6822167,Useless,968.7360000000001,0,2,1550924974,USS,_
6912706,6912706,SMAN 1 KEDUNGWUNI,968.7360000000001,0,2,1571492342,SMANDUNG,_
6928457,6928457,h0pe,968.7360000000001,0,2,1553428890,TSD,_
7204858,7204858,AFK.,968.7360000000001,0,2,1561208376,AFK | ,_
7279577,7279577,Buslov Team,968.7360000000001,0,2,1564315602,BuT,_
7312674,7312674,Rozen Maiden,968.7360000000001,0,2,1580645215,RM,_
7360533,7360533,Essence,968.7360000000001,0,2,1573906563,Esse,_
7387912,7387912,Stesorid Rectal,968.7360000000001,0,2,1568462551,SR,_
7389465,7389465,Potatoes Gaming,968.7360000000001,0,2,1569158217,PG,_
7420580,7420580,Undead Team,968.7360000000001,0,2,1569772806,_,_
7425102,7425102,Badmix,968.7360000000001,0,2,1572177232,_,_
7469736,7469736,Shadow Gaming ,968.7360000000001,0,2,1573387294,SHWARRIOR,_
7529589,7529589,ThunderBirds,968.7360000000001,0,2,1573906933,TBirds,_
7575759,7575759,PRFS E-Sport,968.7360000000001,0,2,1580127385,PRFS,_
1302201,1302201,Bravado Emotion,968.722,6,10,1484303328,bvd,_
1680533,1680533,AMAZING DZ,968.706,0,2,1566651820,AMDZ,_
6298035,6298035,Libra Gaming EVO,968.704,0,2,1543141858,LGE,_
7407753,7407753,rNm_BB,968.704,0,2,1574270207,rNm,_
202286,202286,Sino.Wander,968.702,0,2,1359885168,Wander,_
741863,741863,YanBianPro,968.702,0,2,1380953058,YBP,_
1559799,1559799,Legends no die,968.702,0,2,1403466282,LND,_
1782537,1782537,Now One,968.702,0,2,1417438730,N`O`,_
2069670,2069670,5 masters teammates,968.702,0,2,1419780039,5MT,_
2358903,2358903,WE LANDERS,968.702,0,2,1544966800,W.L.,_
2432626,2432626,TEAM UZ,968.702,0,2,1436143998,TUZ,_
5151803,5151803,Invalidu,968.702,0,2,1550413990,PolniiSriv,_
6656592,6656592,CrowN,968.702,0,2,1549715179,CrowN,_
7204421,7204421,CIPS E-Sport,968.702,0,2,1561210699,CIPS,_
7204925,7204925,TIGERCLAWZZZ,968.702,0,2,1561210383,TIGERCLAWZ,_
7441189,7441189,SALCHIPAPITA,968.702,0,2,1583002113,SPP,_
1509786,1509786,British Brewdogs,968.695,0,2,1400696220,BB,_
2850054,2850054,50Fingers,968.682,1,3,1527333306,50F,_
6982451,6982451,PLEASE SAY GG ,968.676,0,2,1554553030,_,_
7763257,7763257,D2RS,968.674,0,2,1585484475,D2,_
816615,816615,GREAT SQUAD OF TURTLES,968.672,1,3,1386268308,G-SOFT,_
1906950,1906950,HyperX-Girls,968.672,0,2,1430996542,HyperX,_
6747201,6747201,Onge Team,968.669,0,2,1549714355,Onge,_
6982597,6982597,WARKOP GRIYA BLKNG,968.669,0,2,1554554591,WGB,_
2398725,2398725,BanChen,968.6560000000001,0,2,1446927084,Bc,_
3100469,3100469,Team kKs,968.618,0,2,1499091001,kKs,_
2435301,2435301,Voracious Wind,968.613,0,2,1472261654,VW,_
7439882,7439882,Floats,968.61,0,2,1581089699,Floats,_
6736522,6736522,savkin+4,968.584,1,3,1560686670,Savkin+4,_
6712172,6712172,Team Dragons,968.5830000000001,0,2,1548624987,TD,_
2925790,2925790,Pixel Elite,968.575,2,4,1475066675,Pixel,_
7285862,7285862,TEAM.WC.,968.5189999999999,0,2,1564414904,gh,_
1546798,1546798,Team Vortex.PE,968.423,0,2,1409101272,Tvx.PE,_
1401751,1401751,Big Plays Incorporated-,968.408,0,2,1403626410,BPI,_
1554057,1554057,TEAM-YARD,968.393,0,2,1399485409,YARD,_
2205590,2205590,Zone Games Angel,968.383,0,2,1425237855,Z.G.A,_
1414167,1414167,LuoFeiYu,968.3539999999999,0,2,1400500308,LFY,_
1639439,1639439,Duza Game,968.347,0,4,1403545189,DuzaG,_
1261983,1261983,YETI Team,968.3330000000001,1,4,1397412783,YETI,_
477589,477589,Global Eternity,968.317,2,4,1379608518,Gl'Eti,_
7328682,7328682,Shield,968.314,0,2,1569154501,Shield,_
7356681,7356681,-Night Hunters,968.314,0,2,1566846625,Brotherh,_
1766345,1766345,Dota Elite Gaming,968.262,0,2,1570918781,DeG',_
1045916,1045916,BlooX2,968.255,0,2,1381360588,BX2,_
3613322,3613322,Troll Team-,968.252,0,2,1494789103,Troll,_
1006042,1006042,CHOKE,968.22,0,2,1380047776,choke,_
3750393,3750393,ONLY BAD PLAYER,968.196,0,2,1491791345,Only,_
5211205,5211205,CEYA eSports,968.192,0,2,1521745482,CEYA,_
4482961,4482961,Xavier Esports,968.186,0,2,1498575276,Xavier,_
6292970,6292970,C3,968.185,0,2,1538299522,C3,_
6501554,6501554,Tampa-Bay Lighting,968.185,0,2,1551900482,TBL,_
7314560,7314560,Casual,968.169,0,2,1565960189,Casual,_
6822258,6822258,IceDogs,968.154,1,3,1551711837,I.D,_
345248,345248,[Scythe Gaming],968.15,0,2,1416059807,[S.G],_
2186505,2186505,Some1helpmewin,968.138,0,2,1489844962,S1HMW,_
1992839,1992839,Elysium.BTL,968.1289999999999,1,3,1416867436,Elysium,_
2849610,2849610,THODAPPAKKATTAI WARRIORS,968.128,0,2,1473089906,MORAM,_
1925517,1925517,GG Force CyberPro,968.125,0,2,1447547347,GG,_
3329900,3329900,Ancient Mr Beans,968.125,0,2,1475766448,_,_
764847,764847,Fory.clp,968.123,0,2,1373467432,Fory.CLP,_
1511108,1511108,Elysium Gaming!,968.112,0,2,1404075384,Elysium!,_
3379675,3379675,DamageGaming,968.1060000000001,2,4,1551025646,_,_
1418183,1418183,Team.Gravity,968.097,0,2,1397425179,#Gravity,_
2899573,2899573,Furious Gaming !,968.0930000000001,0,2,1470996989,FG,_
7390016,7390016,FINAL BOSS,968.0889999999999,0,2,1570030996,FB,_
3323503,3323503,Chainsmokers,968.078,0,2,1475845503,_,_
862930,862930,Goes Like Punch,968.068,0,2,1395790699,GLP.,_
972214,972214,Old Fag's,968.068,0,2,1379441435,OldFag's,_
2202634,2202634,earthshakerINOs,968.068,0,2,1447003708,shk,_
2229075,2229075,POPEYE#129,968.068,0,2,1426358315,POPEYE,_
6047200,6047200,No Show,968.068,2,4,1556211721,NS,_
7121783,7121783,Ampang E-Sport,968.066,0,2,1564142757,Ampang,_
5075393,5075393,Team Klara,968.061,0,2,1573906119,Klara,_
2861723,2861723,Heaven & Hell,968.034,0,2,1490839745,HH,_
3261352,3261352,Team IITM,968.034,0,2,1475766775,IITM,_
6209852,6209852,Mernek,968.034,0,2,1549628611,Mernek,_
6818035,6818035,Lucksons,968.034,0,2,1551010077,LS,_
6718278,6718278,Chicago 1997 ,968.0310000000001,0,2,1548510980,_,_
6622787,6622787,KHJ TEAM,968.028,0,2,1546966733,KHJ,_
4104641,4104641,Mirmidones_Sevenet,968.007,0,2,1491445570,Ms,_
6325390,6325390,Team Devon,968.002,0,2,1555572655,Devon,_
280150,280150,Neolution Academy',968.0,0,2,1359275919,Neo.Ac,_
698660,698660,Lurcor aut mori,968.0,1,3,1379529349,[L M],_
1157134,1157134,EASY|KATKA,968.0,1,3,1386181743,KATKA,_
1260464,1260464,MouseOne!,968.0,0,2,1456162640,MO,_
1286787,1286787,Suck myDuck,968.0,0,2,1419866281,SPM>>,_
1796839,1796839,TXTBOOK,968.0,0,2,1408761065,TEXTBOOK,_
1906094,1906094,makidel,968.0,0,2,1415290405,Makidel,_
2083204,2083204,5 Creeps,968.0,0,2,1467639537,5Cr,_
2330567,2330567,IONIC Gaming,968.0,0,2,1436927428,ICG,_
3261423,3261423,Gruduk Gaming,968.0,0,2,1472306891,GG,_
4287485,4287485,CRYPTEX,968.0,0,2,1493822278,Cryptex^G.,_
6685881,6685881,Avengers,968.0,0,2,1547903868,Avengers,_
6819240,6819240,JusT DARK,968.0,0,2,1551452725,_,_
6983158,6983158,solid,968.0,0,2,1554527963,_,_
7137764,7137764,Low Skill Team,968.0,0,2,1560081318,LS,_
7316243,7316243,2n1 TEAM,968.0,0,2,1566648862,73126243,_
7529550,7529550,FROM EAST UNKNOWN,968.0,0,2,1573905745,FE,_
1055544,1055544,Hehe United,967.997,28,36,1586102934,hehe,_
1792650,1792650,Dark Hope,967.98,0,2,1431395361,DH,_
7666978,7666978,UDINUS JUARA 1 IEL,967.9789999999999,0,2,1580228325,_,_
7329887,7329887,The Last Symphony,967.9780000000001,0,2,1565959861,TLS,_
7424304,7424304,Fly To Lose,967.972,0,2,1586013120,FTL,_
5200091,5200091,TEAM [MPI],967.971,0,2,1561213352,[MPI].,_
5782685,5782685,Team of Parrots,967.966,0,2,1527946608,Parrots,_
2447830,2447830,So Broken,967.951,0,2,1437473935,SO-BROKE,_
1855559,1855559,~Dotality~,967.94,1,3,1447018411,Dotality,_
2057132,2057132,XtremeDota`,967.932,0,2,1419584797,xD`,_
2384557,2384557,Team Chengue V2,967.932,0,2,1435540659,TCH V2,_
1153124,1153124,Alchemy Index eSports,967.905,1,3,1434052284,AlcX,_
6208867,6208867,Avalon,967.898,9,19,1543207822,_,_
1268698,1268698,B HATYPE,967.862,0,2,1389726709,vnatyre,_
1385675,1385675,Team Standing In,967.8,0,2,1393902477,Standin.,_
2092976,2092976,Less Than Five,967.76,2,4,1427057219,_,_
5193339,5193339,RMX,967.7,0,2,1515336870,RMX,_
5993893,5993893,White off,967.692,0,2,1558272059,VP,_
976059,976059,Fast GG,967.673,0,2,1381234930,FGG,_
3723093,3723093,Kulboizz,967.6239999999999,5,9,1561988020,Kbzz,_
2285416,2285416,Vicious FAME,967.602,2,4,1481947650,VFAME,_
1664586,1664586,chase_1st.,967.592,0,2,1418901568,chase,_
2577846,2577846,INSIDE FREEDOM,967.5889999999999,0,2,1575738336,IFREE,_
4324365,4324365,STARS e-Sports,967.5880000000001,28,35,1521855661,ST,_
940267,940267,Can't Think Teamname,967.576,0,2,1378566774,CTT,_
1043324,1043324,Spudi_Man,967.573,0,2,1386009423,S-man,_
6240049,6240049,Team Chill,967.508,0,2,1552137268,Chill,_
1783781,1783781,Nao `Vi,967.498,3,6,1436753275,Nao`Vi,_
727797,727797,HOT DUKES,967.485,0,2,1403115769,DUKES,_
6818072,6818072,SALAZAR,967.4789999999999,0,2,1550935714,_,_
879053,879053,Filthy Tigers,967.437,0,2,1380047216,FTS,_
6684903,6684903,Silent boys,967.433,0,2,1586088426,SB,_
6546441,6546441,Tristem eSport,967.4,2,4,1547300988,TeS,_
1098694,1098694,dancing blade,967.393,6,7,1436748635,blade,_
3478132,3478132,Team Dotamaster & Disciples,967.3789999999999,0,2,1478041378,TDD,_
2628839,2628839,Team_.HaloXen,967.365,1,3,1473255839,T_HX,_
6763594,6763594,Pizza from Cyberarena,967.362,0,2,1549192887,PFC,_
55711,55711,mYinsanity.eu,967.34,0,2,1380047723,mYi,_
2797739,2797739,Traitors,967.336,0,2,1555906495,Sr,_
287966,287966,Team FI5T [Thu-do BET],967.331,0,2,1359880865,FI5T,_
7437298,7437298,TEAM VENTURE,967.331,62,63,1586416702,_,_
1908636,1908636,No_Name_Kids,967.318,0,4,1417626773,NNK,_
6488780,6488780,Cyber Tigers,967.315,0,2,1573898654,CT,_
1792014,1792014,GODS.GREENYELLOW,967.311,2,4,1416083166,GODS.win,_
2601843,2601843,PolarGaming ,967.298,0,2,1570325045,PolarGames,_
6877535,6877535,SymphonyLofi,967.298,0,2,1552135444,Lofi,_
3335901,3335901,-DX-,967.279,2,8,1478886850,-DX-,_
2785384,2785384,Report Ketor,967.262,0,2,1494899780,RK,_
1219694,1219694,Saudi Gaming Squad,967.26,0,2,1451322022,-sGs-,_
7575042,7575042,Mocorongos,967.2560000000001,0,2,1576888875,MCG,_
5195285,5195285,Esports.Insane,967.2080000000001,0,2,1515560481,Es.In,_
1324247,1324247,Luxizitto Net Gaming,967.192,1,3,1417571615,LNG,_
7418448,7418448,Elite Four,967.188,0,2,1569185695,E4,_
7485843,7485843,Hunt Wave,967.155,0,2,1572850692,_,_
1695207,1695207,Skyland Global,967.1210000000001,0,2,1429417704,Sky,_
7299812,7299812,Cobra Gaming,967.112,27,29,1571655027,_,_
2581440,2581440,Team Germany!,967.0930000000001,0,2,1446746444,DE,_
4916555,4916555,Team Salty,967.087,0,2,1558850028,SALTY,_
2901283,2901283,Team Titan,966.9760000000001,2,4,1474893794,Titan,_
3318260,3318260,Five Idiots Gaming,966.97,0,2,1473526334,FIG,_
5029857,5029857,Tempest,966.957,5,8,1511263426,Tempest,_
969766,969766,Fortunatus-Bastardi,966.9,0,2,1379613888,FB,_
1864068,1864068,NewWorld Gaming,966.885,0,2,1427615736,Nw,_
2044596,2044596,DONKEY DOTO,966.872,3,7,1421597360,.DD,_
964214,964214,Cygnvs Gaming,966.8660000000001,0,2,1515352282,Cygnus,_
5154526,5154526,Eternal Leaders,966.865,0,2,1558271507,EL,_
925148,925148,Fighters of Kawkaz,966.8530000000001,1,3,1386177584,FoK,_
2710721,2710721,NecX.,966.819,1,3,1560098072,NecX,_
487846,487846,The Walking Victory,966.794,0,2,1379440931,TWV,_
973832,973832,infernal cats,966.794,0,2,1379531919,ic,_
7077818,7077818,The Tiger is Chiken Grill,966.773,0,2,1557058544,TiCG,_
6349811,6349811,BIAK GAMING,966.757,0,2,1543060804,BG,_
6546942,6546942,MahoneySquad,966.69,1,4,1548785576,MahoneyS,_
1911712,1911712,Senseye Esports,966.654,1,3,1415566713,SensEye,_
6635820,6635820,Team Letim,966.63,0,2,1569758374,MOF,_
648659,648659,Vengeful Rabbits,966.6239999999999,1,3,1386262295,VR,_
370217,370217,Whole Family Sold,966.6189999999999,1,3,1404248124,WFS,_
2473612,2473612,Varro.ROGnet,966.571,0,2,1458036241,VARRO,_
5838064,5838064,TeamSwagYolo,966.568,0,2,1527860172,TSY,_
2409646,2409646,BORDER.R,966.5360000000001,0,2,1435978532,BORDER,_
1111052,1111052,Hyperia,966.492,2,4,1398877267,Hyperia,_
4288245,4288245,Five Friends,966.457,0,2,1515377687,5Friends,_
4704920,4704920,Buriza Youth ,966.416,5,8,1527087684,BY,_
3441550,3441550,5 goods win Ti,966.4110000000001,0,2,1575640665,5GWTi,_
947486,947486,Lifid,966.3639999999999,3,5,1427026598,LF,_
1415283,1415283,WARRIORS E-SPORTS,966.334,1,3,1403319262,WARRIOR,_
6930141,6930141,Vopshe Pofig,966.319,1,4,1558283864,POFIG,_
3443202,3443202,Aggressive Rhinos,966.2819999999999,1,3,1524768278,Ar,_
5253841,5253841,WASTED POTENTIAL,966.2769999999999,6,9,1579097749,WP,_
1295156,1295156,Don`t Waste Time UA,966.2719999999999,5,10,1421177003,DWT,_
2450984,2450984,Landsholdet,966.2710000000001,2,5,1450909477,Denmark,_
2326882,2326882,AegisNCheese,966.257,1,4,1436833532,ANC,_
7408172,7408172,CHEL MbI...,966.2230000000001,0,2,1571511484,CM,_
2842794,2842794,Team Bad English,966.194,7,13,1473176680,TBE,_
6570904,6570904,InVain,966.192,0,2,1544876649,InVain,_
155526,155526,Eosin + 4,966.165,0,3,1364330008,E + 4,_
1493916,1493916,ABC-XYZ,966.1410000000001,0,2,1416229743,ABC,_
740055,740055,King Hypno-Toad,966.118,1,3,1555330860,KHT,_
7683396,7683396,No Bounty Hunter,966.118,2,4,1586278225,noBH,_
2849265,2849265,ZERO'ONE,966.107,0,3,1475001005,ZeroOne,_
6306243,6306243,16 anos melhor idade,966.0989999999999,1,4,1543199275,16,_
7203633,7203633,Wasted Potential,966.075,1,4,1576850063,WP,_
5258269,5258269,Team Serbia,966.056,1,7,1521118030,TS,_
7328016,7328016,SYAFIRA MAJU JAYA,966.0219999999999,0,2,1566716921,-SMJ-,_
1082383,1082383,Zulu Nation,965.9780000000001,2,5,1396496006,Zulu,_
1667492,1667492,DotaTK,965.96,0,2,1407978478,DTK,_
2009814,2009814,eu4ia..,965.924,1,4,1418506683,eu4ia,_
2377174,2377174,Dragon Games Center,965.908,1,3,1437006382,DGC,_
7315480,7315480,WOLF,965.8960000000001,3,8,1572159943,_,_
1937628,1937628,Boreal eSports,965.8889999999999,53,56,1456188141,Boreal,_
7269599,7269599,Viewer game,965.8660000000001,0,2,1563715830,VG,_
7034741,7034741,Wind and Rain,965.836,7,14,1564082973,WaR,_
695694,695694,Electronic Spades,965.753,5,7,1380391852,eSpades,_
3148819,3148819,Eternal Sobers,965.7460000000001,1,3,1501232669,_,_
2234404,2234404,Mushketery,965.7260000000001,3,6,1434207126,Mushkete,_
2149252,2149252,MAX COBRAS SUPER PUSH,965.722,2,6,1425837192,MCSP,_
2217730,2217730,Kingdom DotA~,965.72,12,22,1463791193,Kingdom,_
3581614,3581614,8000,965.7189999999999,3,6,1485094052,8000,_
6324835,6324835,R I V A L ,965.7189999999999,3,6,1544880955,RivaL,_
1220593,1220593,Kingdom-,965.707,45,50,1513000904,Kingdom,_
2350972,2350972,MIKE ULTIMATE FAN'S CLUB,965.633,0,2,1439893477,MUFC,_
1308992,1308992,Obscured By Clouds,965.5930000000001,0,3,1429203874,OBS,_
397174,397174,Communistic Fried Creeps,965.559,1,3,1379623329,CFC,_
2686908,2686908,Digital Geniuses,965.5419999999999,4,7,1508448174,DG,_
5051765,5051765,Team Leviathan,965.5260000000001,9,22,1529788381,LvT,_
2268881,2268881,Team.EterNaL,965.523,0,2,1433120806,EterNaL,_
4814481,4814481,hot wheels ,965.505,0,3,1499695480,HTW,_
7575380,7575380,Pries,965.4889999999999,0,2,1575905634,_,_
948772,948772,The Joikernaught,965.475,5,9,1380592672,_,_
496207,496207,Hello This is Dog ',965.4730000000001,0,2,1365121910,HTID,_
7473993,7473993,Shutdown ESC,965.42,5,8,1575360422,SD,_
2137921,2137921,Know Your Enemy!,965.415,2,4,1428863191,KYE,_
2773340,2773340,Atria Gaming,965.2769999999999,0,2,1458992887,Atria,_
5154470,5154470,5 Anchors No Captain,965.237,5,13,1518795003,5ANC,_
2151103,2151103,Team Taivnaa,965.211,1,5,1478840170,TT,_
1065394,1065394,FlipSideTactics,965.194,13,22,1394045144,F3.ru,_
7057732,7057732,Helmsphere,964.924,0,2,1571493211,Helms,_
5042987,5042987,ILLUMINATE,964.8919999999999,0,3,1558613149,ILLUMINATE,_
5970391,5970391,Eclipse,964.828,71,100,1580875513,_,_
4818448,4818448,Mad Kings,964.78,0,3,1499994269,Mk,_
38049,38049,MalayAllStar,964.7719999999999,4,6,1372868149,M.A.S,_
615968,615968,Denial Esports,964.763,2,7,1370715054,Denial,_
9656,9656,mmPripps,964.6439999999999,0,2,1396987384,mmP,_
2791586,2791586,EverNovaS,964.6080000000001,4,11,1463263864,ENS,_
3095098,3095098,God of war,964.576,1,4,1471092184,GoW,_
262689,262689,World Peace!,964.434,0,2,1385214599,WP,_
16,16,MSI-evoGT The-net.com,964.405,8,10,1367584502,MSIevoGT,_
669199,669199,RevivaL Xtreme,964.2819999999999,0,3,1403618436,RvL XTR,_
413880,413880,eXecute,964.2810000000001,0,2,1560000646,eXecute,_
1304021,1304021,Meron Spektor's Alchemy,964.2769999999999,1,4,1393867116,MSA,_
5837218,5837218,AG.Esports,964.2560000000001,0,2,1527774599,AG,_
1509822,1509822,Ignite Force,964.221,0,3,1399290097,igF,_
1443527,1443527,Rats and Bunnies,964.216,0,2,1555552389,RnB,_
7119039,7119039,Young Drug Gaming,964.203,2,8,1558479520,YDG,_
1757691,1757691,Operation Kino,964.1610000000001,0,2,1423429420,KINO,_
6544125,6544125,ABOY GAMING,964.1489999999999,15,17,1567368611,AG,_
2058524,2058524,GodLike^^,964.137,0,2,1427807842,GL^^,_
3546614,3546614,top5,964.1360000000001,0,2,1494559078,top5,_
7329268,7329268,Fight Me,964.132,0,3,1566056663,Fight Me,_
1612306,1612306,Erudite,964.123,7,10,1427200194,Erudite,_
2246141,2246141,Team Alternate Attax,964.112,84,119,1490553831,ATN,_
4821218,4821218,Jano Jam,964.112,0,2,1501033739,JAM,_
824639,824639,Team Dire,964.1089999999999,0,3,1502421614,DIRE,_
575860,575860,Raf Lobster,964.0269999999999,5,14,1379187178,LOBSTER,_
2208860,2208860,Spartan Five,964.0219999999999,0,2,1428371735,S.F,_
3574278,3574278,SoftMaster,963.971,0,2,1479612205,SM,_
3447444,3447444,_,963.852,0,2,1497131727,_,_
1004538,1004538,Virgin Slayers,963.8480000000001,3,6,1385638990,vS.,_
7421942,7421942,Resurgence,963.813,3,5,1569929795,RSG,_
4988859,4988859,No Creativity,963.81,20,31,1538256202,NC,_
7682013,7682013,Gado Bufado,963.691,4,8,1582176874,GB,_
1642171,1642171,Fiery Poops,963.659,4,7,1407764166,FP,_
1218364,1218364,DotaLife.kz,963.6569999999999,3,6,1401289175,DotaLife,_
